created,month_created,weeknum_created,day_created,id,applicant,job_title,stage_type,reject_reason,rejected_at,hired_at,referring_site
10/15/2023,October,41,Sunday,69336732,Diana  Smith,Chairside Dental Assistant,Inbox,Lacking relevant experience,10/16/2023,,Indeed
10/15/2023,October,41,Sunday,69339686,Ethan  Brown,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/16/2023,,Indeed
10/15/2023,October,41,Sunday,69344674,Alice  Wilson,Dental Receptionist,Inbox,Lacking relevant experience,10/16/2023,,ZipRecruiter
10/15/2023,October,41,Sunday,69345025,Frank  Davis,Dental Receptionist,Inbox,Lacking relevant experience,10/16/2023,,ZipRecruiter
10/15/2023,October,41,Sunday,69349145,Emma  Jones,Chairside Dental Assistant,Inbox,Lacking relevant experience,10/16/2023,,Indeed
10/15/2023,October,41,Sunday,69374969,Ethan  Miller,Chairside Dental Assistant,Inbox,Lacking relevant experience,10/16/2023,,Indeed
10/16/2023,October,42,Monday,69377972,Jane  Davis,Dental Receptionist,Inbox,Lacking relevant experience,10/16/2023,,Indeed
10/16/2023,October,42,Monday,69381319,Emma  Smith,Dental Billing Team Leader,Inbox,Not Living In NYC,10/16/2023,,ZipRecruiter
10/16/2023,October,42,Monday,69382595,Bob  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,10/16/2023,,Indeed
10/16/2023,October,42,Monday,69384393,Frank  Brown,Dental Receptionist,Inbox,Lacking relevant experience,10/16/2023,,Indeed
10/16/2023,October,42,Monday,69411012,Alice  Davis,Chairside Dental Assistant,Screening,Lacking relevant experience,10/18/2023,,Indeed
10/16/2023,October,42,Monday,69412131,Emma  Moore,Patient Financial Coordinator,Screening,Never Responded,10/26/2023,,Indeed
10/16/2023,October,42,Monday,69433400,Grace  Brown,General Dentist,Offer,Commute & location,10/20/2023,,ZipRecruiter
10/16/2023,October,42,Monday,69476803,Bob  Wilson,Dental Receptionist,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/16/2023,October,42,Monday,69480335,Charlie  Miller,General Dentist,Offer,Doctor Rejected,12/7/2023,,ZipRecruiter
10/16/2023,October,42,Monday,69497097,John  Taylor,Chairside Dental Assistant,Screening,Never Responded,11/8/2023,,Indeed
10/17/2023,October,42,Tuesday,69499421,Grace  Taylor,Chairside Assistant,Screening,,,,Indeed
10/17/2023,October,42,Tuesday,69499666,Ethan  Wilson,Dental Receptionist,Inbox,Lacking relevant experience,10/17/2023,,Indeed
10/17/2023,October,42,Tuesday,69501265,John  Moore,Dental Receptionist,Inbox,Lacking relevant experience,10/17/2023,,Indeed
10/17/2023,October,42,Tuesday,69502417,Jane  Davis,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/17/2023,,Indeed
10/17/2023,October,42,Tuesday,69503864,Emma  Jones,Dental Receptionist,Inbox,Lacking relevant experience,10/17/2023,,ZipRecruiter
10/17/2023,October,42,Tuesday,69504447,Charlie  Davis,Chairside Dental Assistant,Screening,Never Responded,10/30/2023,,Indeed
10/17/2023,October,42,Tuesday,69586970,John  Miller,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/17/2023,October,42,Tuesday,69601599,Jane  Williams,Dental Patient Relations Specialist,Inbox,Not Living In NYC,10/18/2023,,ZipRecruiter
10/17/2023,October,42,Tuesday,69617618,Charlie  Jones,Chairside Dental Assistant,Screening,Never Responded,10/26/2023,,Indeed
10/18/2023,October,42,Wednesday,69623499,Jane  Smith,Dental Receptionist,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/18/2023,October,42,Wednesday,69624180,Frank  Johnson,Chairside Dental Assistant,Screening,,,,Indeed
10/18/2023,October,42,Wednesday,69626448,Jane  Wilson,Dental Receptionist,Screening,Lacking relevant experience,10/18/2023,,Indeed
10/18/2023,October,42,Wednesday,69629394,Bob  Williams,Chairside Dental Assistant,Inbox,Resume Incomplete,10/18/2023,,ZipRecruiter
10/18/2023,October,42,Wednesday,69643223,Jane  Moore,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/18/2023,October,42,Wednesday,69659186,Alice  Davis,Dental Receptionist,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/18/2023,October,42,Wednesday,69737153,Bob  Johnson,Chairside Dental Assistant,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/18/2023,October,42,Wednesday,69748519,Charlie  Wilson,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/18/2023,October,42,Wednesday,69753173,Ethan  Brown,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/18/2023,,Indeed
10/18/2023,October,42,Wednesday,69753677,John  Wilson,Chairside Dental Assistant,Inbox,Lacking relevant experience,10/20/2023,,Indeed
10/19/2023,October,42,Thursday,69764240,Alice  Moore,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/19/2023,,Indeed
10/19/2023,October,42,Thursday,69768727,Jane  Smith,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/19/2023,,Indeed
10/19/2023,October,42,Thursday,69811759,Bob  Taylor,Dental Receptionist,Inbox,Lacking relevant experience,10/20/2023,,ZipRecruiter
10/19/2023,October,42,Thursday,69833833,Charlie  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,10/20/2023,,Indeed
10/19/2023,October,42,Thursday,69847148,Alice  Wilson,Dental Receptionist,Inbox,Lacking relevant experience,10/20/2023,,Indeed
10/20/2023,October,42,Friday,69938335,Jane  Jones,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,New Job
10/20/2023,October,42,Friday,69956439,John  Taylor,Dental Billing Team Leader,Inbox,Lacking relevant experience,10/30/2023,,ZipRecruiter
10/20/2023,October,42,Friday,69957452,John  Brown,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/20/2023,October,42,Friday,69957664,Charlie  Miller,Dental Receptionist,Screening,Lacking relevant experience,10/24/2023,,Indeed
10/20/2023,October,42,Friday,69957732,Grace  Taylor,Dental Receptionist,Interview,No Show,11/20/2023,,Indeed
10/20/2023,October,42,Friday,69957782,Grace  Jones,Dental Receptionist,Screening,Lacking relevant experience,10/25/2023,,Indeed
10/20/2023,October,42,Friday,69957890,Ethan  Smith,Patient Financial Coordinator,Screening,Lacking relevant experience,10/27/2023,,Indeed
10/20/2023,October,42,Friday,69957936,Bob  Brown,Dental Receptionist,Interview,Failed Working Interview,11/8/2023,,Indeed
10/20/2023,October,42,Friday,69958122,Emma  Wilson,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/20/2023,October,42,Friday,69958195,John  Jones,Chairside Dental Assistant,Screening,,,,Indeed
10/20/2023,October,42,Friday,69958222,Ethan  Johnson,Chairside Assistant,Screening,,,,Indeed
10/20/2023,October,42,Friday,69958246,Jane  Smith,Dental Receptionist,Screening,Lacking relevant experience,10/25/2023,,Indeed
10/21/2023,October,42,Saturday,69958375,Charlie  Williams,Dental Receptionist,Screening,Never Responded,10/25/2023,,Indeed
10/21/2023,October,42,Saturday,69958545,Emma  Smith,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/21/2023,October,42,Saturday,69958707,Grace  Johnson,Dental Receptionist,Screening,Lacking relevant experience,10/25/2023,,Indeed
10/21/2023,October,42,Saturday,69958820,Frank  Brown,Patient Financial Coordinator,Screening,Lacking relevant experience,10/27/2023,,Indeed
10/21/2023,October,42,Saturday,69958840,Bob  Brown,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/21/2023,October,42,Saturday,69958841,Emma  Smith,Patient Financial Coordinator,Screening,Lacking relevant experience,10/27/2023,,Indeed
10/21/2023,October,42,Saturday,69959010,Alice  Moore,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/21/2023,October,42,Saturday,69959333,Grace  Miller,Dental Receptionist,Screening,Lacking relevant experience,10/25/2023,,Indeed
10/21/2023,October,42,Saturday,69983702,Grace  Johnson,Patient Financial Coordinator,Screening,Lacking relevant experience,10/27/2023,,Indeed
10/21/2023,October,42,Saturday,69989019,Emma  Wilson,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/21/2023,October,42,Saturday,69989446,Frank  Moore,Chairside Assistant,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/21/2023,October,42,Saturday,69990074,Ethan  Moore,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/21/2023,October,42,Saturday,70002083,Ethan  Wilson,Dental Receptionist,Screening,Lacking relevant experience,10/24/2023,,Indeed
10/21/2023,October,42,Saturday,70005952,Diana  Davis,Chairside Assistant,Screening,No Show,11/20/2023,,Indeed
10/22/2023,October,42,Sunday,70010737,Ethan  Smith,Dental Billing Team Leader,Inbox,Not Living In NYC,10/23/2023,,ZipRecruiter
10/22/2023,October,42,Sunday,70011158,Grace  Moore,Dental Receptionist,Screening,Lacking relevant experience,10/24/2023,,Indeed
10/22/2023,October,42,Sunday,70016342,Jane  Jones,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/22/2023,October,42,Sunday,70043197,Frank  Smith,Chairside Dental Assistant,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/22/2023,October,42,Sunday,70045860,Alice  Wilson,Chairside Dental Assistant,Screening,Lacking relevant experience,10/25/2023,,Indeed
10/22/2023,October,42,Sunday,70046351,Diana  Jones,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/23/2023,October,43,Monday,70067786,Diana  Williams,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/23/2023,October,43,Monday,70069594,Bob  Taylor,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/23/2023,October,43,Monday,70100833,Ethan  Wilson,Patient Financial Coordinator,Screening,Lacking relevant experience,10/26/2023,,Indeed
10/23/2023,October,43,Monday,70111234,Jane  Davis,Chairside Assistant,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/23/2023,October,43,Monday,70111933,Jane  Davis,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/23/2023,October,43,Monday,70195010,Frank  Smith,Dental Billing Team Leader,Inbox,Not Living In NYC,10/23/2023,,ZipRecruiter
10/23/2023,October,43,Monday,70210259,Frank  Wilson,Dental Billing Team Leader,Inbox,Not Living In NYC,10/24/2023,,ZipRecruiter
10/23/2023,October,43,Monday,70212451,Jane  Williams,Dental Receptionist,Inbox,Lacking relevant experience,10/23/2023,,Indeed
10/23/2023,October,43,Monday,70217076,Jane  Jones,Dental Billing Team Leader,Inbox,Not Living In NYC,10/24/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70238214,Emma  Wilson,Dental Receptionist,Inbox,Lacking relevant experience,10/24/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70239988,Bob  Moore,Dental Billing Team Leader,Screening,Not Living In NYC,10/27/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70242426,Grace  Miller,Dental Billing Team Leader,Screening,Lacking relevant experience,10/27/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70243271,Alice  Wilson,Dental Patient Relations Specialist,Inbox,Lacking relevant experience,10/24/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70299671,Diana  Jones,Dental Billing Team Leader,Inbox,Lacking relevant experience,10/24/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70304510,Diana  Johnson,Patient Financial Coordinator,Screening,,,,Indeed
10/24/2023,October,43,Tuesday,70318828,Emma  Johnson,Patient Financial Coordinator,Screening,Lacking relevant experience,10/26/2023,,Indeed
10/24/2023,October,43,Tuesday,70321676,Bob  Williams,Foreign Trained Dentist For Treatment Planner,Screening,Never Responded,12/7/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70324243,Charlie  Taylor,Patient Financial Coordinator,Screening,Lacking relevant experience,10/26/2023,,Indeed
10/24/2023,October,43,Tuesday,70352307,Bob  Davis,Dental Billing Team Leader,Inbox,Lacking relevant experience,10/26/2023,,ZipRecruiter
10/24/2023,October,43,Tuesday,70352679,Jane  Williams,Regional Field Operations Manager,Screening,Lacking relevant experience,11/15/2023,,ZipRecruiter
10/25/2023,October,43,Wednesday,70357938,Jane  Smith,Dental Receptionist,Inbox,Lacking relevant experience,10/25/2023,,Indeed
10/25/2023,October,43,Wednesday,70358739,Charlie  Taylor,Chairside Dental Assistant,Interview,Failed Working Interview,12/13/2023,,Indeed
10/25/2023,October,43,Wednesday,70368171,Emma  Smith,Dental Receptionist,Inbox,Lacking relevant experience,10/25/2023,,ZipRecruiter
10/25/2023,October,43,Wednesday,70368828,Grace  Miller,Dental Receptionist,Interview,Never Responded,11/8/2023,,Indeed
10/25/2023,October,43,Wednesday,70432822,Bob  Williams,Patient Financial Coordinator,Inbox,Lacking relevant experience,10/25/2023,,Indeed
10/25/2023,October,43,Wednesday,70441518,Grace  Smith,Foreign Trained Dental Assistant,Screening,,,,ZipRecruiter
10/25/2023,October,43,Wednesday,70447441,Charlie  Williams,Dental Billing Team Leader,Inbox,Lacking relevant experience,10/26/2023,,ZipRecruiter
10/25/2023,October,43,Wednesday,70459909,Ethan  Moore,Dental Office Manager,Inbox,Never Responded,10/26/2023,,ZipRecruiter
10/25/2023,October,43,Wednesday,70460072,Diana  Johnson,Dental Office Manager,Inbox,Never Responded,10/26/2023,,ZipRecruiter
10/26/2023,October,43,Thursday,70474932,Grace  Moore,Dental Billing Team Leader,Inbox,Lacking relevant experience,10/26/2023,,ZipRecruiter
10/26/2023,October,43,Thursday,70475481,Bob  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,10/26/2023,,ZipRecruiter
10/26/2023,October,43,Thursday,70476958,Bob  Jones,Dental Receptionist,Inbox,Lacking relevant experience,10/27/2023,,ZipRecruiter
10/26/2023,October,43,Thursday,70508001,Emma  Davis,Chairside Dental Assistant,Inbox,Lacking relevant experience,10/26/2023,,Indeed
10/26/2023,October,43,Thursday,70539404,Alice  Davis,Dental Receptionist,Inbox,Lacking relevant experience,10/26/2023,,Indeed
10/26/2023,October,43,Thursday,70539537,Grace  Jones,Dental Receptionist,Inbox,Lacking relevant experience,10/26/2023,,Indeed
10/26/2023,October,43,Thursday,70559676,Jane  Smith,Dental Billing Team Leader,Inbox,Lacking relevant experience,10/26/2023,,ZipRecruiter
10/26/2023,October,43,Thursday,70563151,Alice  Johnson,Dental Receptionist,Interview,Never Responded,11/6/2023,,Indeed
10/26/2023,October,43,Thursday,70568540,Frank  Davis,Chairside Dental Assistant,Screening,Never Responded,11/16/2023,,Indeed
10/27/2023,October,43,Friday,70619941,Alice  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,10/27/2023,,Indeed
10/27/2023,October,43,Friday,70620829,Frank  Taylor,Dental Receptionist,Screening,Never Responded,11/6/2023,,Indeed
10/27/2023,October,43,Friday,70636193,John  Davis,Chairside Dental Assistant,Screening,Never Responded,11/6/2023,,Indeed
10/27/2023,October,43,Friday,70662315,Grace  Miller,Treatment Coordinator,Interview,Failed Working Interview,12/8/2023,,Gmail
10/27/2023,October,43,Friday,70663713,Alice  Smith,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/27/2023,October,43,Friday,70663837,Jane  Moore,Dental Receptionist with Medical Background,Screening,Lacking relevant experience,11/3/2023,,Indeed
10/27/2023,October,43,Friday,70663849,Ethan  Jones,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/27/2023,October,43,Friday,70664039,Ethan  Brown,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/27/2023,October,43,Friday,70664339,John  Smith,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/27/2023,October,43,Friday,70664450,Diana  Moore,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70664732,Jane  Davis,Dental Patient Care & Finance Coordinator,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70665295,Frank  Brown,Dental Patient Care & Finance Coordinator,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70665619,Jane  Smith,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70665701,Frank  Smith,Dental Receptionist with Medical Background,Screening,Lacking relevant experience,11/2/2023,,Indeed
10/28/2023,October,43,Saturday,70666093,Jane  Taylor,Dental Patient Care & Finance Coordinator,Interview,Never Responded,11/16/2023,,Indeed
10/28/2023,October,43,Saturday,70666711,Diana  Moore,Dental Patient Care & Finance Coordinator,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70666811,Emma  Davis,Dental Receptionist with Medical Background,Screening,Never Responded,11/16/2023,,Indeed
10/28/2023,October,43,Saturday,70666847,Alice  Jones,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70666882,Alice  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70667257,Frank  Smith,Dental Receptionist with Medical Background,Interview,No Show,11/16/2023,,Indeed
10/28/2023,October,43,Saturday,70667683,Ethan  Wilson,Chairside Assistant,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70668213,Jane  Moore,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70669241,Alice  Williams,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70670128,Bob  Davis,Dental Receptionist with Medical Background,Screening,Lacking relevant experience,11/1/2023,,Indeed
10/28/2023,October,43,Saturday,70670212,Emma  Johnson,Dental Patient Care & Finance Coordinator,Inbox,Lacking relevant experience,10/30/2023,,Indeed
10/28/2023,October,43,Saturday,70671995,Bob  Jones,Dental Receptionist with Medical Background,Interview,Failed Zoom interview,11/17/2023,,Indeed
10/28/2023,October,43,Saturday,70684158,Grace  Miller,Dental Receptionist with Medical Background,Inbox,Lacking relevant experience,10/30/2023,,ZipRecruiter
